nickname,userProvince,userLevelName,userClientShow,isMobile,score,evaluation,creationTime,referenceTime,days,referenceId,content
"f***u","江苏","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:36:04","2015-09-28 22:50:56","14","1015650","掌柜的服务态度真好，发货很快。商品质量也相当不错。太喜欢了，谢谢"
"y***8","福建","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:35:54","2015-09-28 22:50:51","14","1015650","非常实惠，价格比较实惠。"
"bumengxinluan","重庆","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:35:52","2015-09-28 22:50:12","14","1015650","货物还算可以，样式不错，只是一些细节上还很一般，大体还算可行"
"w***9","吉林","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:35:42","2015-09-28 22:49:24","14","1015650","很好看，我240斤都能用"
"h***i","福建","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:28:36","2015-09-28 22:46:19","14","1015650","质量不错，产品也很好看"
"qimofen","湖北","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:17:41","2015-09-28 22:21:57","14","1015650","品牌好，物流速度快！"
"x***i","四川","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:17:24","2015-09-28 22:20:52","14","1015650","感觉用起来还可以吧，就是要加长，不加长的就短了那么一点点"
"mocimie","江苏","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:17:22","2015-09-28 22:31:58","14","1015650","非常不错，超值 "
"f***2","河北","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:17:14","2015-09-28 22:05:57","14","1015650","东西还不错，无有所值，值得购买"
"l***i","山东","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:16:43","2015-09-28 21:53:37","14","1015650","感觉还行 和价格相符吧"
"diaokuchen","宁夏","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:16:15","2015-09-28 22:11:42","14","1015650","就是感觉细了点，其它还好"
"shenshaze","甘肃","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:15:57","2015-09-28 21:49:38","14","1015650","每年都买一个， 换着方便"
"菲***宁","浙江","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 06:00:07","2015-08-13 01:50:47","60","1015650","很满意的购物体验,价格便宜,正品有发票有保障!"
"进***菁","浙江","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 05:36:15","2015-08-13 01:50:12","60","1015650","已经收到货了，惊喜哦，5分"
"z***5","","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:47:35","2015-09-28 14:33:45","14","1015650","非常合适，刚刚好，颜色靓丽，很喜欢"
"w***5","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:47:18","2015-09-28 14:49:25","14","1015650","一分价钱一分货，还好就是不是很经用"
"j***n","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:47:03","2015-09-28 14:25:54","14","1015650","包装好，送人挺好的。"
"w***5","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:46:50","2015-09-28 14:13:38","14","1015650","颜色好看，值得购买"
"yujikong","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:46:35","2015-09-28 14:13:48","14","1015650","单色深灰色围巾价格优惠，颜色也不错"
"lianluhuai","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:45:52","2015-09-28 14:12:10","14","1015650","好好，高端大气上档次！！"
"yintan8986","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:45:40","2015-09-28 11:34:28","14","1015650","搭配很好，发货速度快，服务态度好。"
"c***1","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:44:33","2015-09-28 11:24:00","14","1015650","宝贝质量很好。。很满意。。还会再来的"
"rangongyaojing","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:44:22","2015-09-28 11:23:37","14","1015650","质量不错，同事都说性价比很高！"
"shiyuegouqiao","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:44:20","2015-09-28 11:23:19","14","1015650","不好意思评价晚了 围巾很漂亮噢 颜色很喜欢 质量也很好！"
"x***5","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:44:09","2015-09-28 11:23:02","14","1015650","物超所值，发货速度快。"
"chailiaosuqian","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:44:08","2015-09-28 11:29:24","14","1015650","挺好的，老公还满意"
"g***u","吉林","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:43:14","2015-09-28 11:22:48","14","1015650","好爽的感觉。货扎实，不愧为品牌。做人要厚道，货也做得实在。"
"yanhao102","浙江","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:43:11","2015-09-28 11:21:52","14","1015650","很适合 质量也很不错 物流很快"
"g***6","青海","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:42:35","2015-09-28 11:22:07","14","1015650","东西不算贵 但是值这个钱 而且京东送货很快"
"xifen265","广东","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 04:42:27","2015-09-28 11:20:54","14","1015650","儿子很喜欢，口感清淡，不容易上火，活动价买很合适"
"雄***昌","","金牌会员","来自京东Android客户端","True","5","好评","2015-10-12 03:40:01","2015-08-13 01:49:59","60","1015650","没想到这么好，很喜欢                                                                            "
"云***武","河北","金牌会员","来自京东Android客户端","True","5","好评","2015-10-12 03:17:12","2015-08-13 01:49:53","60","1015650","质量还可以，物超所值啊"
"宜***雪","江苏","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 03:04:26","2015-08-13 01:49:49","60","1015650","刚收到，好看，正品，好评。"
"聪***春","河北","金牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:58:21","2015-08-13 01:54:39","60","1015650","发货很快，服务也很好，很满意"
"b***u","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:32:02","2015-09-28 21:05:25","14","1015650","由于自己的原因，造成了失误，比较郁闷！但卖家服务态度好！"
"manshashuoyan","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:31:36","2015-09-28 21:02:43","14","1015650","送给家人的，价格合理，比卖场好"
"z***4","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:31:19","2015-09-28 21:29:59","14","1015650","发货蛮快的，材质、做工都挺好，夜色也正，喜欢哦"
"jingkelu122","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:30:59","2015-09-28 21:03:56","14","1015650","宝贝不错挺好的，商家的服务态度好值得信赖"
"l***i","辽宁","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:29:32","2015-09-28 20:57:48","14","1015650","男友很喜欢O(&cap;_&cap;)O~"
"j***i","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:29:19","2015-09-28 20:56:57","14","1015650","有了问题能很好的处理，可以信赖的好店家，以后有机会我们再合作"
"kesipouji","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:27:57","2015-09-28 20:56:28","14","1015650","就是感觉细了点，其它还好"
"小***貓","四川","PLUS会员","来自京东Android客户端","True","5","好评","2015-10-12 02:27:55","2015-09-28 21:53:52","14","1015650","等了这么久终于等到它降价了，虽然只降了100元，信赖海尔。"
"jiliaoyunbo","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:24:26","2015-09-28 20:54:11","14","1015650","东西不错。质量也好 没有异味"
"zoubiyuanba","","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:24:23","2015-09-28 20:54:01","14","1015650","挺好用的啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊"
"wuzhiku","福建","铜牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:05:55","2015-09-28 02:07:28","14","1015650","很漂亮，质量很好，发货很快，定了这个以后肯定还会再来，很划算耶，超级满意喜欢"
"w***9","四川","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:05:23","2015-09-28 02:01:07","14","1015650","还不错！"
"dengji942","辽宁","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:04:43","2015-09-28 01:56:45","14","1015650","东西不错，收到就试用了下，快递很给力商品不错"
"yanwei7744","安徽","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 02:04:34","2015-09-28 02:13:19","14","1015650","非常好！"
"育***洁","浙江","银牌会员","来自京东Android客户端","True","5","好评","2015-10-12 01:43:21","2015-08-13 01:47:48","60","1015650","非常满意，没想到能买到这么好的，好评        "
"包小娜","云南","铜牌会员","来自京东iPhone客户端","True","5","好评","2015-10-12 00:39:01","2015-10-07 23:07:35","5","1015650","和在超市看到的一摸一样，价格便宜了好多，也很准时送货上门！"
"惊***兽","北京","钻石会员","来自京东iPhone客户端","True","5","好评","2015-10-11 22:12:53","2015-09-16 12:05:58","25","1015650","海尔，国产的骄傲，海尔洗衣机，告别浑沌的脏衣篮。"
"s***o","广西","钻石会员","来自京东iPad客户端","True","5","好评","2015-10-11 22:01:58","2015-10-08 17:06:05","3","1015650","在京东买了洗衣机，冰箱，电视机，为什么洗衣机算大电器，配送不到我们县城，另外两个就可以直接送到家？想不通。送货兄弟也说无法解释。"
"咖***1","广东","钻石会员","来自京东Android客户端","True","4","好评","2015-10-11 21:21:57","2015-09-29 17:27:03","12","1015650","整体来说还可以，衣服洗得还算干净，就是一千转像飞机起飞的声音"
"peterhuason","江苏","金牌会员","来自京东Android客户端","True","5","好评","2015-10-11 19:20:33","2015-10-07 22:08:52","4","1015650","洗衣机尚未安装，先给赞"
"l***n","福建","金牌会员","来自京东Android客户端","True","5","好评","2015-10-11 19:04:23","2015-05-01 11:50:20","163","1015650","购买快半年了，使用正常，支持国货"
"为***称","广西","金牌会员","来自京东Android客户端","True","5","好评","2015-10-11 18:10:32","2015-10-04 10:55:55","7","1015650","好用不贵，这台是帮人家买的，之前买了一台用着不错"
"s***4","北京","金牌会员","","False","5","好评","2015-10-11 17:40:39","2015-10-05 12:20:51","6","1015650","非常不错，海尔还是值得信赖的，京东一如既往的好，赞一个。"
"晓***4","四川","钻石会员","来自京东iPhone客户端","True","5","好评","2015-10-11 15:50:58","2015-09-15 14:59:01","26","1015650","不错，电子产品买的放心"
"小***8","","金牌会员","来自京东Android客户端","True","5","好评","2015-10-11 15:24:31","2015-09-29 20:56:27","12","1015650","上水管下水管，自己接的。。"
"1***猫","四川","钻石会员","来自京东Android客户端","True","5","好评","2015-10-11 14:50:53","2015-04-21 19:59:00","173","1015650","用了好一段时间才来评价的，接水低噪，用着不错"
"oNPDOtgShSCg","","银牌会员","来自微信购物","False","3","中评","2015-10-11 14:03:29","2015-10-06 17:47:35","5","1015650","一般，洗完还有好多泡沫，已经按照售后人员的推荐量放洗衣液了，还是不行，有点噪音，在接受范围内。"
"小***0","","银牌会员","来自京东iPhone客户端","True","5","好评","2015-10-11 13:52:51","2015-10-03 14:24:50","8","1015650","买给嫂子的，嫂子说很好用"
